"","tpr","fpr","tnr","fnr","thd"
"65",0.951612903225806,0.446327683615819,0.553672316384181,0.0483870967741935,0.999996913994766
"66",0.956989247311828,0.446327683615819,0.553672316384181,0.043010752688172,0.999996686091204
"67",0.956989247311828,0.451977401129944,0.548022598870056,0.043010752688172,0.999993238509291
"68",0.962365591397849,0.451977401129944,0.548022598870056,0.0376344086021505,0.999456600419449
"69",0.962365591397849,0.457627118644068,0.542372881355932,0.0376344086021505,0.997421285480634
"70",0.967741935483871,0.457627118644068,0.542372881355932,0.032258064516129,0.890463559504077
"71",0.967741935483871,0.463276836158192,0.536723163841808,0.032258064516129,0.850323757374513
"72",0.967741935483871,0.468926553672316,0.531073446327684,0.032258064516129,0.406988473803455
"73",0.967741935483871,0.474576271186441,0.525423728813559,0.032258064516129,0.11759907552974
"74",0.967741935483871,0.480225988700565,0.519774011299435,0.032258064516129,0.0875104630555363
